"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value"
"1991","Euro area (19 countries)","Terajoule","Tide, Wave and Ocean","Primary production","1,861.2"
"1991","Euro area (19 countries)","Terajoule","Biomass and renewable wastes","Primary production","1,383,100.9"
"1991","Euro area (19 countries)","Terajoule","Geothermal Energy","Primary production","128,299.0"
"1991","Belgium","Terajoule","Renewable energies","Primary production","20,383.2"
"1991","Belgium","Terajoule","Hydro power","Primary production","824.4"
"1991","Belgium","Terajoule","Wind power","Primary production","28.8"
"1991","Belgium","Terajoule","Solar thermal","Primary production","38.0"
"1991","Belgium","Terajoule","Solar photovoltaic","Primary production","0.0"
"1991","Belgium","Terajoule","Tide, Wave and Ocean","Primary production","0.0"
"1991","Belgium","Terajoule","Biomass and renewable wastes","Primary production","19,381.0"
"1991","Belgium","Terajoule","Geothermal Energy","Primary production","111.0"
"1991","Bulgaria","Terajoule","Renewable energies","Primary production","14,687.6"
"1991","Bulgaria","Terajoule","Hydro power","Primary production","8,787.6"
"1991","Bulgaria","Terajoule","Wind power","Primary production","0.0"
"1991","Bulgaria","Terajoule","Solar thermal","Primary production","0.0"
"1991","Bulgaria","Terajoule","Solar photovoltaic","Primary production","0.0"
"1991","Bulgaria","Terajoule","Tide, Wave and Ocean","Primary production","0.0"
"1991","Bulgaria","Terajoule","Biomass and renewable wastes","Primary production","5,900.0"
"1991","Bulgaria","Terajoule","Geothermal Energy","Primary production","0.0"
"1991","Czech Republic","Terajoule","Renewable energies","Primary production","47,909.4"
"1991","Czech Republic","Terajoule","Hydro power","Primary production","3,920.4"
"1991","Czech Republic","Terajoule","Wind power","Primary production","0.0"
"1991","Czech Republic","Terajoule","Solar thermal","Primary production","0.0"
"1991","Czech Republic","Terajoule","Solar photovoltaic","Primary production","0.0"
"1991","Czech Republic","Terajoule","Tide, Wave and Ocean","Primary production","0.0"
"1991","Czech Republic","Terajoule","Biomass and renewable wastes","Primary production","43,989.0"
"1991","Czech Republic","Terajoule","Geothermal Energy","Primary production","0.0"
"1991","Denmark","Terajoule","Renewable energies","Primary production","47,131.0"
"1991","Denmark","Terajoule","Hydro power","Primary production","90.0"
"1991","Denmark","Terajoule","Wind power","Primary production","2,664.0"
"1991","Denmark","Terajoule","Solar thermal","Primary production","120.0"
"1991","Denmark","Terajoule","Solar photovoltaic","Primary production","0.0"
"1991","Denmark","Terajoule","Tide, Wave and Ocean","Primary production","0.0"
"1991","Denmark","Terajoule","Biomass and renewable wastes","Primary production","44,212.0"
"1991","Denmark","Terajoule","Geothermal Energy","Primary production","45.0"
"1991","Germany (until 1990 former territory of the FRG)","Terajoule","Renewable energies","Primary production","212,248.2"
"1991","Germany (until 1990 former territory of the FRG)","Terajoule","Hydro power","Primary production","53,607.6"
"1991","Germany (until 1990 former territory of the FRG)","Terajoule","Wind power","Primary production","774.0"
"1991","Germany (until 1990 former territory of the FRG)","Terajoule","Solar thermal","Primary production","612.0"
